date,TICKER,PRC,RET,,
2009-05-13,VNQ,29.93,-0.065563,,
2009-05-14,VNQ,30.64,0.023722,,
2009-05-15,VNQ,29.61,-0.033616,,
2009-05-18,VNQ,31.99,0.080378,,
2009-05-19,VNQ,31.38,-0.019068,,
2009-05-20,VNQ,31.13,-0.007967,,
2009-05-21,VNQ,31.22,0.002891,,
2009-05-22,VNQ,30.45,-0.024664,,
2009-05-26,VNQ,32.26,0.059442,,
2009-05-27,VNQ,31.09,-0.036268,,
2009-05-28,VNQ,31.52,0.013831,,
2009-05-29,VNQ,32.56,0.032995,,
2009-06-01,VNQ,34.23,0.05129,,
2009-06-02,VNQ,33.52,-0.020742,,
2009-06-03,VNQ,33.46,-0.00179,,
2009-06-04,VNQ,34.53,0.031978,,
2009-06-05,VNQ,34.44,-0.002606,,
2009-06-08,VNQ,33.81,-0.018293,,
2009-06-09,VNQ,33.81,0,,
2009-06-10,VNQ,33.22,-0.01745,,
2009-06-11,VNQ,32.54,-0.02047,,
2009-06-12,VNQ,33.72,0.036263,,
2009-06-15,VNQ,32.12,-0.04745,,
2009-06-16,VNQ,31.53,-0.018369,,
2009-06-17,VNQ,30.93,-0.01903,,
2009-06-18,VNQ,31.14,0.006789,,
2009-06-19,VNQ,31.45,0.009955,,
2009-06-22,VNQ,29.81,-0.052146,,
2009-06-23,VNQ,30.03,0.00738,,
2009-06-24,VNQ,30.19,0.021479,,
2009-06-25,VNQ,30.59,0.013249,,
2009-06-26,VNQ,30.85,0.0085,,
2009-06-29,VNQ,30.83,-0.000648,,
2009-06-30,VNQ,31.01,0.005838,,
2009-07-01,VNQ,31.55,0.017414,,
2009-07-02,VNQ,29.88,-0.052932,,
2009-07-06,VNQ,30.63,0.0251,,
2009-07-07,VNQ,29.44,-0.038851,,
2009-07-08,VNQ,29.16,-0.009511,,
2009-07-09,VNQ,28.61,-0.018861,,
2009-07-10,VNQ,28.57,-0.001398,,
2009-07-13,VNQ,29.65,0.037802,,
2009-07-14,VNQ,30.01,0.012142,,
2009-07-15,VNQ,31.12,0.036988,,
2009-07-16,VNQ,31.48,0.011568,,
2009-07-17,VNQ,30.64,-0.026684,,
2009-07-20,VNQ,31.72,0.035248,,
2009-07-21,VNQ,31.63,-0.002837,,
2009-07-22,VNQ,31.67,0.001265,,
2009-07-23,VNQ,32.93,0.039785,,
2009-07-24,VNQ,33.16,0.006984,,
2009-07-27,VNQ,33.64,0.014475,,
2009-07-28,VNQ,33.61,-0.000892,,
2009-07-29,VNQ,33.19,-0.012496,,
2009-07-30,VNQ,34.38,0.035854,,
2009-07-31,VNQ,34.35,-0.000873,,
2009-08-03,VNQ,34.97,0.01805,,
2009-08-04,VNQ,36.88,0.054618,,
2009-08-05,VNQ,38.29,0.038232,,
2009-08-06,VNQ,38,-0.007574,,
2009-08-07,VNQ,40.12,0.055789,,
2009-08-10,VNQ,39.26,-0.021436,,
2009-08-11,VNQ,38.12,-0.029037,,
2009-08-12,VNQ,38.4,0.007345,,
2009-08-13,VNQ,38.6,0.005208,,
2009-08-14,VNQ,38.28,-0.00829,,
2009-08-17,VNQ,36.24,-0.053291,,
2009-08-18,VNQ,36.6,0.009934,,
2009-08-19,VNQ,36.31,-0.007923,,
2009-08-20,VNQ,37.76,0.039934,,
2009-08-21,VNQ,38.75,0.026218,,
2009-08-24,VNQ,38.62,-0.003355,,
2009-08-25,VNQ,39.05,0.011134,,
2009-08-26,VNQ,39.17,0.003073,,
2009-08-27,VNQ,39.55,0.009701,,
2009-08-28,VNQ,39.9,0.00885,,
2009-08-31,VNQ,39.27,-0.015789,,
2009-09-01,VNQ,37.17,-0.053476,,
2009-09-02,VNQ,36.42,-0.020178,,
2009-09-03,VNQ,37.146,0.019934,,
2009-09-04,VNQ,37.58,0.011684,,
2009-09-08,VNQ,38.89,0.034859,,
2009-09-09,VNQ,39.65,0.019542,,
2009-09-10,VNQ,40.24,0.01488,,
2009-09-11,VNQ,40.17,-0.00174,,
2009-09-14,VNQ,41.36,0.029624,,
2009-09-15,VNQ,42.02,0.015957,,
2009-09-16,VNQ,43.73,0.040695,,
2009-09-17,VNQ,43.54,-0.004345,,
2009-09-18,VNQ,43.6,0.001378,,
2009-09-21,VNQ,42.92,-0.015596,,
2009-09-22,VNQ,44.28,0.031687,,
2009-09-23,VNQ,42.68,-0.036134,,
2009-09-24,VNQ,40.72,-0.036153,,
2009-09-25,VNQ,40.85,0.003192,,
2009-09-28,VNQ,42.54,0.041371,,
2009-09-29,VNQ,41.85,-0.01622,,
2009-09-30,VNQ,41.45,-0.009558,,
2009-10-01,VNQ,39.59,-0.044873,,
2009-10-02,VNQ,39.31,-0.007072,,
2009-10-05,VNQ,40.39,0.027474,,
2009-10-06,VNQ,40.28,-0.002723,,
2009-10-07,VNQ,40.25,-0.000745,,
2009-10-08,VNQ,41.02,0.01913,,
2009-10-09,VNQ,41.37,0.008532,,
2009-10-12,VNQ,41.31,-0.00145,,
2009-10-13,VNQ,40.73,-0.01404,,
2009-10-14,VNQ,42.22,0.036582,,
2009-10-15,VNQ,41.86,-0.008527,,
2009-10-16,VNQ,40.76,-0.026278,,
2009-10-19,VNQ,41.64,0.02159,,
2009-10-20,VNQ,40.87,-0.018492,,
2009-10-21,VNQ,40.35,-0.012723,,
2009-10-22,VNQ,41.41,0.02627,,
2009-10-23,VNQ,40.92,-0.011833,,
2009-10-26,VNQ,40.82,-0.002444,,
2009-10-27,VNQ,40.23,-0.014454,,
2009-10-28,VNQ,38.54,-0.042008,,
2009-10-29,VNQ,40.3,0.045667,,
2009-10-30,VNQ,39.6,-0.01737,,
2009-11-02,VNQ,39.59,-0.000252,,
2009-11-03,VNQ,40.17,0.01465,,
2009-11-04,VNQ,39.31,-0.021409,,
2009-11-05,VNQ,40.2,0.022641,,
2009-11-06,VNQ,39.54,-0.016418,,
2009-11-09,VNQ,41.49,0.049317,,
2009-11-10,VNQ,41.18,-0.007472,,
2009-11-11,VNQ,41.95,0.018698,,
2009-11-12,VNQ,41.52,-0.01025,,
2009-11-13,VNQ,42.08,0.013488,,
2009-11-16,VNQ,43.1,0.024239,,
2009-11-17,VNQ,42.35,-0.017401,,
2009-11-18,VNQ,43.12,0.018182,,
2009-11-19,VNQ,42.13,-0.022959,,
2009-11-20,VNQ,41.83,-0.007121,,
2009-11-23,VNQ,42.36,0.01267,,
2009-11-24,VNQ,41.728,-0.01492,,
2009-11-25,VNQ,41.9,0.004122,,
2009-11-27,VNQ,40.68,-0.029117,,
2009-11-30,VNQ,42.2,0.037365,,
2009-12-01,VNQ,42.82,0.014692,,
2009-12-02,VNQ,43.52,0.016348,,
2009-12-03,VNQ,43.03,-0.011259,,
2009-12-04,VNQ,44.3,0.029514,,
2009-12-07,VNQ,43.37,-0.020993,,
2009-12-08,VNQ,43.12,-0.005764,,
2009-12-09,VNQ,43.03,-0.002087,,
2009-12-10,VNQ,42.86,-0.003951,,
2009-12-11,VNQ,43.55,0.016099,,
2009-12-14,VNQ,44.34,0.01814,,
2009-12-15,VNQ,43.9,-0.009923,,
2009-12-16,VNQ,44.22,0.007289,,
2009-12-17,VNQ,43.95,-0.006106,,
2009-12-18,VNQ,44.24,0.006598,,
2009-12-21,VNQ,44.84,0.013562,,
2009-12-22,VNQ,45.31,0.010482,,
2009-12-23,VNQ,45.85,0.011918,,
2009-12-24,VNQ,45.92,0.014264,,
2009-12-28,VNQ,46.14,0.004791,,
2009-12-29,VNQ,45.45,-0.014954,,
2009-12-30,VNQ,45.52,0.00154,,
2009-12-31,VNQ,44.74,-0.017135,,
2010-01-04,VNQ,44.55,-0.004247,,
2010-01-05,VNQ,44.5,-0.001122,,
2010-01-06,VNQ,44.42,-0.001798,,
2010-01-07,VNQ,44.9,0.010806,,
2010-01-08,VNQ,44.57,-0.00735,,
2010-01-11,VNQ,44.83,0.005834,,
2010-01-12,VNQ,44.08,-0.01673,,
2010-01-13,VNQ,44.97,0.020191,,
2010-01-14,VNQ,44.93,-0.00089,,
2010-01-15,VNQ,44.59,-0.007567,,
2010-01-19,VNQ,45.5,0.020408,,
2010-01-20,VNQ,44.99,-0.011209,,
2010-01-21,VNQ,43.7,-0.028673,,
2010-01-22,VNQ,42.6,-0.025172,,
2010-01-25,VNQ,42.9,0.007042,,
2010-01-26,VNQ,42.5,-0.009324,,
2010-01-27,VNQ,42.88,0.008941,,
2010-01-28,VNQ,42.51,-0.008629,,
2010-01-29,VNQ,42.27,-0.005646,,
2010-02-01,VNQ,43.04,0.018216,,
2010-02-02,VNQ,43.63,0.013708,,
2010-02-03,VNQ,42.92,-0.016273,,
2010-02-04,VNQ,41.33,-0.037046,,
2010-02-05,VNQ,42.09,0.018389,,
2010-02-08,VNQ,41.17,-0.021858,,
2010-02-09,VNQ,41.04,-0.003158,,
2010-02-10,VNQ,41.12,0.001949,,
2010-02-11,VNQ,41.508,0.009436,,
2010-02-12,VNQ,42,0.011853,,
2010-02-16,VNQ,43.19,0.028333,,
2010-02-17,VNQ,43.58,0.00903,,
2010-02-18,VNQ,44.23,0.014915,,
2010-02-19,VNQ,44.26,0.000678,,
2010-02-22,VNQ,44.37,0.002485,,
2010-02-23,VNQ,44.03,-0.007663,,
2010-02-24,VNQ,44.48,0.01022,,
2010-02-25,VNQ,44.65,0.003822,,
2010-02-26,VNQ,44.63,-0.000448,,
2010-03-01,VNQ,45.01,0.008514,,
2010-03-02,VNQ,45.03,0.000444,,
2010-03-03,VNQ,44.91,-0.002665,,
2010-03-04,VNQ,45.19,0.006235,,
2010-03-05,VNQ,46.42,0.027218,,
2010-03-08,VNQ,46.89,0.010125,,
2010-03-09,VNQ,47,0.002346,,
2010-03-10,VNQ,47.42,0.008936,,
2010-03-11,VNQ,47.7,0.005905,,
2010-03-12,VNQ,48.08,0.007966,,
2010-03-15,VNQ,47.97,-0.002288,,
2010-03-16,VNQ,49.13,0.024182,,
2010-03-17,VNQ,49.86,0.014859,,
2010-03-18,VNQ,49.59,-0.005415,,
2010-03-19,VNQ,49.05,-0.010889,,
2010-03-22,VNQ,49.67,0.01264,,
2010-03-23,VNQ,49.53,-0.002819,,
2010-03-24,VNQ,49.8,0.005451,,
2010-03-25,VNQ,49.55,0.00243,,
2010-03-26,VNQ,49.29,-0.005247,,
2010-03-29,VNQ,49.44,0.003043,,
2010-03-30,VNQ,49.37,-0.001416,,
2010-03-31,VNQ,48.81,-0.011343,,
2010-04-01,VNQ,49.06,0.005122,,
2010-04-05,VNQ,50.14,0.022014,,
2010-04-06,VNQ,51.29,0.022936,,
2010-04-07,VNQ,50.16,-0.022032,,
2010-04-08,VNQ,50.22,0.001196,,
2010-04-09,VNQ,50.93,0.014138,,
2010-04-12,VNQ,50.61,-0.006283,,
2010-04-13,VNQ,51.85,0.024501,,
2010-04-14,VNQ,51.93,0.001543,,
2010-04-15,VNQ,50.51,-0.027345,,
2010-04-16,VNQ,49.35,-0.022966,,
2010-04-19,VNQ,49.57,0.004458,,
2010-04-20,VNQ,50.41,0.016946,,
2010-04-21,VNQ,51.29,0.017457,,
2010-04-22,VNQ,52.08,0.015403,,
2010-04-23,VNQ,52.77,0.013249,,
2010-04-26,VNQ,53.19,0.007959,,
2010-04-27,VNQ,51.49,-0.031961,,
2010-04-28,VNQ,51.65,0.003107,,
2010-04-29,VNQ,53.98,0.045111,,
2010-04-30,VNQ,52.3,-0.031123,,
2010-05-03,VNQ,54.04,0.03327,,
2010-05-04,VNQ,52.81,-0.022761,,
2010-05-05,VNQ,52.1,-0.013444,,
2010-05-06,VNQ,49.96,-0.041075,,
2010-05-07,VNQ,49.12,-0.016813,,
2010-05-10,VNQ,52.36,0.065961,,
2010-05-11,VNQ,52.67,0.005921,,
2010-05-12,VNQ,53.52,0.016138,,
2010-05-13,VNQ,52.65,-0.016256,,
2010-05-14,VNQ,50.98,-0.031719,,
2010-05-17,VNQ,51.05,0.001373,,
2010-05-18,VNQ,49.76,-0.025269,,
2010-05-19,VNQ,49.3,-0.009244,,
2010-05-20,VNQ,46.77,-0.051318,,
2010-05-21,VNQ,48.34,0.033569,,
2010-05-24,VNQ,47.26,-0.022342,,
2010-05-25,VNQ,47.64,0.008041,,
2010-05-26,VNQ,47.54,-0.002099,,
2010-05-27,VNQ,50.15,0.054901,,
2010-05-28,VNQ,49.51,-0.012762,,
2010-06-01,VNQ,48.48,-0.020804,,
2010-06-02,VNQ,49.43,0.019596,,
2010-06-03,VNQ,49.29,-0.002832,,
2010-06-04,VNQ,46.5,-0.056604,,
2010-06-07,VNQ,46.25,-0.005376,,
2010-06-08,VNQ,47.08,0.017946,,
2010-06-09,VNQ,47.36,0.005947,,
2010-06-10,VNQ,49.41,0.043285,,
2010-06-11,VNQ,50,0.011941,,
2010-06-14,VNQ,50.62,0.0124,,
2010-06-15,VNQ,51.75,0.022323,,
2010-06-16,VNQ,51.28,-0.009082,,
2010-06-17,VNQ,51.39,0.002145,,
2010-06-18,VNQ,51.23,-0.003113,,
2010-06-21,VNQ,50.83,-0.007808,,
2010-06-22,VNQ,49.32,-0.029707,,
2010-06-23,VNQ,49.45,0.002636,,
2010-06-24,VNQ,47.95,-0.020971,,
2010-06-25,VNQ,49.16,0.025235,,
2010-06-28,VNQ,48.58,-0.011798,,
2010-06-29,VNQ,46.99,-0.03273,,
2010-06-30,VNQ,46.49,-0.010641,,
2010-07-01,VNQ,46.33,-0.003442,,
2010-07-02,VNQ,45.44,-0.01921,,
2010-07-06,VNQ,44.43,-0.022227,,
2010-07-07,VNQ,46.59,0.048616,,
2010-07-08,VNQ,47.17,0.012449,,
2010-07-09,VNQ,47.77,0.01272,,
2010-07-12,VNQ,47.92,0.00314,,
2010-07-13,VNQ,49.1,0.024624,,
2010-07-14,VNQ,48.81,-0.005906,,
2010-07-15,VNQ,48.645,-0.00338,,
2010-07-16,VNQ,47.07,-0.032377,,
2010-07-19,VNQ,47.65,0.012322,,
2010-07-20,VNQ,48.54,0.018678,,
2010-07-21,VNQ,47.53,-0.020808,,
2010-07-22,VNQ,49.31,0.03745,,
2010-07-23,VNQ,49.935,0.012675,,
2010-07-26,VNQ,51.19,0.025133,,
2010-07-27,VNQ,51.18,-0.000195,,
2010-07-28,VNQ,51.08,-0.001954,,
2010-07-29,VNQ,50.65,-0.008418,,
2010-07-30,VNQ,50.95,0.005923,,
2010-08-02,VNQ,52.66,0.033562,,
2010-08-03,VNQ,52.15,-0.009685,,
2010-08-04,VNQ,52.52,0.007095,,
2010-08-05,VNQ,51.86,-0.012567,,
2010-08-06,VNQ,51.62,-0.004628,,
2010-08-09,VNQ,52.21,0.01143,,
2010-08-10,VNQ,51.7,-0.009768,,
2010-08-11,VNQ,50.41,-0.024952,,
2010-08-12,VNQ,49.78,-0.012498,,
2010-08-13,VNQ,49.78,0,,
2010-08-16,VNQ,49.74,-0.000803,,
2010-08-17,VNQ,50.88,0.022919,,
2010-08-18,VNQ,50.925,0.000884,,
2010-08-19,VNQ,49.63,-0.02543,,
2010-08-20,VNQ,49.47,-0.003224,,
2010-08-23,VNQ,49.21,-0.005256,,
2010-08-24,VNQ,49.01,-0.004064,,
2010-08-25,VNQ,49.79,0.015915,,
2010-08-26,VNQ,49.49,-0.006025,,
2010-08-27,VNQ,50.31,0.016569,,
2010-08-30,VNQ,49.92,-0.007752,,
2010-08-31,VNQ,50.3,0.007612,,
2010-09-01,VNQ,51.94,0.032604,,
2010-09-02,VNQ,52.6,0.012707,,
2010-09-03,VNQ,53.37,0.014639,,
2010-09-07,VNQ,52.55,-0.015364,,
2010-09-08,VNQ,52.66,0.002093,,
2010-09-09,VNQ,52.05,-0.011584,,
2010-09-10,VNQ,52.33,0.005379,,
2010-09-13,VNQ,53.19,0.016434,,
2010-09-14,VNQ,52.99,-0.00376,,
2010-09-15,VNQ,53.45,0.008681,,
2010-09-16,VNQ,53.17,-0.005239,,
2010-09-17,VNQ,53.33,0.003009,,
2010-09-20,VNQ,54.63,0.024377,,
2010-09-21,VNQ,53.83,-0.014644,,
2010-09-22,VNQ,53.1,-0.013561,,
2010-09-23,VNQ,51.79,-0.02467,,
2010-09-24,VNQ,52.78,0.028036,,
2010-09-27,VNQ,52.13,-0.012315,,
2010-09-28,VNQ,52.34,0.004028,,
2010-09-29,VNQ,51.93,-0.007833,,
2010-09-30,VNQ,52.08,0.002889,,
2010-10-01,VNQ,52.34,0.004992,,
2010-10-04,VNQ,52.82,0.009171,,
2010-10-05,VNQ,53.66,0.015903,,
2010-10-06,VNQ,53.37,-0.005404,,
2010-10-07,VNQ,53.52,0.002811,,
2010-10-08,VNQ,53.67,0.002803,,
2010-10-11,VNQ,53.66,-0.000186,,
2010-10-12,VNQ,54.04,0.007082,,
2010-10-13,VNQ,54.6,0.010363,,
2010-10-14,VNQ,54.46,-0.002564,,
2010-10-15,VNQ,54.39,-0.001285,,
2010-10-18,VNQ,55.09,0.01287,,
2010-10-19,VNQ,54.41,-0.012343,,
2010-10-20,VNQ,55.6,0.021871,,
2010-10-21,VNQ,55.54,-0.001079,,
2010-10-22,VNQ,55.57,0.00054,,
2010-10-25,VNQ,55.67,0.0018,,
2010-10-26,VNQ,55.27,-0.007185,,
2010-10-27,VNQ,54.88,-0.007056,,
2010-10-28,VNQ,54.54,-0.006195,,
2010-10-29,VNQ,54.55,0.000183,,
2010-11-01,VNQ,55.02,0.008616,,
2010-11-02,VNQ,55.4,0.006907,,
2010-11-03,VNQ,55.4,0,,
2010-11-04,VNQ,56.68,0.023105,,
2010-11-05,VNQ,57.29,0.010762,,
2010-11-08,VNQ,56.98,-0.005411,,
2010-11-09,VNQ,54.67,-0.040541,,
2010-11-10,VNQ,55.35,0.012438,,
2010-11-11,VNQ,54.91,-0.007949,,
2010-11-12,VNQ,54.4,-0.009288,,
2010-11-15,VNQ,53.88,-0.009559,,
2010-11-16,VNQ,52.03,-0.034336,,
2010-11-17,VNQ,52.43,0.007688,,
2010-11-18,VNQ,52.9,0.008964,,
2010-11-19,VNQ,53.18,0.005293,,
2010-11-22,VNQ,53.32,0.002633,,
2010-11-23,VNQ,52.9,-0.007877,,
2010-11-24,VNQ,53.92,0.019282,,
2010-11-26,VNQ,53.81,-0.00204,,
2010-11-29,VNQ,53.78,-0.000558,,
2010-11-30,VNQ,53.54,-0.004463,,
2010-12-01,VNQ,53.85,0.00579,,
2010-12-02,VNQ,54.68,0.015413,,
2010-12-03,VNQ,54.67,-0.000183,,
2010-12-06,VNQ,54.78,0.002012,,
2010-12-07,VNQ,54.9,0.002191,,
2010-12-08,VNQ,54.09,-0.014754,,
2010-12-09,VNQ,53.61,-0.008874,,
2010-12-10,VNQ,53.96,0.006529,,
2010-12-13,VNQ,54.05,0.001668,,
2010-12-14,VNQ,53.52,-0.009806,,
2010-12-15,VNQ,53.01,-0.009529,,
2010-12-16,VNQ,53.1,0.001698,,
2010-12-17,VNQ,53.54,0.008286,,
2010-12-20,VNQ,54.18,0.011954,,
2010-12-21,VNQ,54.75,0.01052,,
2010-12-22,VNQ,55.17,0.007671,,
2010-12-23,VNQ,54.92,-0.004531,,
2010-12-27,VNQ,55,0.012291,,
2010-12-28,VNQ,55.22,0.004,,
2010-12-29,VNQ,55.33,0.001992,,
2010-12-30,VNQ,55.48,0.002711,,
2010-12-31,VNQ,55.37,-0.001983,,
2011-01-03,VNQ,56.4,0.018602,,
2011-01-04,VNQ,55.32,-0.019149,,
2011-01-05,VNQ,55.52,0.003615,,
2011-01-06,VNQ,55,-0.009366,,
2011-01-07,VNQ,55.02,0.000364,,
2011-01-10,VNQ,55.01,-0.000182,,
2011-01-11,VNQ,54.89,-0.002181,,
2011-01-12,VNQ,55.12,0.00419,,
2011-01-13,VNQ,55.3,0.003266,,
2011-01-14,VNQ,55.67,0.006691,,
2011-01-18,VNQ,56.15,0.008622,,
2011-01-19,VNQ,55.41,-0.013179,,
2011-01-20,VNQ,55.42,0.00018,,
2011-01-21,VNQ,55.46,0.000722,,
2011-01-24,VNQ,55.74,0.005049,,
2011-01-25,VNQ,56.39,0.011661,,
2011-01-26,VNQ,56.48,0.001596,,
2011-01-27,VNQ,57.37,0.015758,,
2011-01-28,VNQ,56.42,-0.016559,,
2011-01-31,VNQ,57.17,0.013293,,
2011-02-01,VNQ,57.31,0.002449,,
2011-02-02,VNQ,57.31,0,,
2011-02-03,VNQ,57.47,0.002792,,
2011-02-04,VNQ,57.05,-0.007308,,
2011-02-07,VNQ,57.61,0.009816,,
2011-02-08,VNQ,57.86,0.00434,,
2011-02-09,VNQ,57.9,0.000691,,
2011-02-10,VNQ,58.14,0.004145,,
2011-02-11,VNQ,58.52,0.006536,,
2011-02-14,VNQ,58.53,0.000171,,
2011-02-15,VNQ,58.31,-0.003759,,
2011-02-16,VNQ,58.44,0.002229,,
2011-02-17,VNQ,58.5,0.001027,,
2011-02-18,VNQ,58.73,0.003932,,
2011-02-22,VNQ,58.22,-0.008684,,
2011-02-23,VNQ,57.73,-0.008416,,
2011-02-24,VNQ,57.29,-0.007622,,
2011-02-25,VNQ,58.41,0.01955,,
2011-02-28,VNQ,59.86,0.024825,,
2011-03-01,VNQ,58.08,-0.029736,,
2011-03-02,VNQ,57.55,-0.009125,,
2011-03-03,VNQ,58.38,0.014422,,
2011-03-04,VNQ,57.82,-0.009592,,
2011-03-07,VNQ,57.4,-0.007264,,
2011-03-08,VNQ,58.21,0.014111,,
2011-03-09,VNQ,58.15,-0.001031,,
2011-03-10,VNQ,57.26,-0.015305,,
2011-03-11,VNQ,57.837,0.010077,,
2011-03-14,VNQ,57.26,-0.009976,,
2011-03-15,VNQ,56.96,-0.005239,,
2011-03-16,VNQ,56.12,-0.014747,,
2011-03-17,VNQ,56.55,0.007662,,
2011-03-18,VNQ,57.12,0.01008,,
2011-03-21,VNQ,57.739,0.010837,,
2011-03-22,VNQ,57.37,-0.006391,,
2011-03-23,VNQ,56.74,-0.010981,,
2011-03-24,VNQ,56.98,0.00423,,
2011-03-25,VNQ,57.01,0.007757,,
2011-03-28,VNQ,56.94,-0.001228,,
2011-03-29,VNQ,57.17,0.004039,,
2011-03-30,VNQ,58,0.014518,,
2011-03-31,VNQ,58.47,0.008103,,
2011-04-01,VNQ,58.56,0.001539,,
2011-04-04,VNQ,58.52,-0.000683,,
2011-04-05,VNQ,58.58,0.001025,,
2011-04-06,VNQ,58.61,0.000512,,
2011-04-07,VNQ,57.96,-0.01109,,
2011-04-08,VNQ,57.54,-0.007246,,
2011-04-11,VNQ,57.58,0.000695,,
2011-04-12,VNQ,57.48,-0.001737,,
2011-04-13,VNQ,57.39,-0.001566,,
2011-04-14,VNQ,58.22,0.014462,,
2011-04-15,VNQ,58.97,0.012882,,
2011-04-18,VNQ,58.44,-0.008988,,
2011-04-19,VNQ,58.9,0.007871,,
2011-04-20,VNQ,59.59,0.011715,,
2011-04-21,VNQ,59.99,0.006713,,
2011-04-25,VNQ,60.39,0.006668,,
2011-04-26,VNQ,60.92,0.008776,,
2011-04-27,VNQ,61.37,0.007387,,
2011-04-28,VNQ,62.19,0.013362,,
2011-04-29,VNQ,61.83,-0.005789,,
2011-05-02,VNQ,61.92,0.001456,,
2011-05-03,VNQ,61.39,-0.008559,,
2011-05-04,VNQ,61.04,-0.005701,,
2011-05-05,VNQ,61,-0.000655,,
2011-05-06,VNQ,60.46,-0.008852,,
2011-05-09,VNQ,60.77,0.005127,,
2011-05-10,VNQ,61.73,0.015797,,
2011-05-11,VNQ,61.08,-0.01053,,
2011-05-12,VNQ,61.18,0.001637,,
2011-05-13,VNQ,60.53,-0.010624,,
2011-05-16,VNQ,60.62,0.001487,,
2011-05-17,VNQ,60.6,-0.00033,,
2011-05-18,VNQ,61.19,0.009736,,
2011-05-19,VNQ,61.45,0.004249,,
2011-05-20,VNQ,60.7,-0.012205,,
2011-05-23,VNQ,60.08,-0.010214,,
2011-05-24,VNQ,60.26,0.002996,,
2011-05-25,VNQ,60.54,0.004647,,
2011-05-26,VNQ,61.35,0.01338,,
2011-05-27,VNQ,61.7,0.005705,,
2011-05-31,VNQ,62.68,0.015883,,
2011-06-01,VNQ,60.88,-0.028717,,
2011-06-02,VNQ,60.44,-0.007227,,
2011-06-03,VNQ,60.68,0.003971,,
2011-06-06,VNQ,59.79,-0.014667,,
2011-06-07,VNQ,60.42,0.010537,,
2011-06-08,VNQ,60.25,-0.002814,,
2011-06-09,VNQ,59.6,-0.010788,,
2011-06-10,VNQ,58.1,-0.025168,,
2011-06-13,VNQ,58.34,0.004131,,
2011-06-14,VNQ,59.21,0.014913,,
2011-06-15,VNQ,58.26,-0.016045,,
2011-06-16,VNQ,58.72,0.007896,,
2011-06-17,VNQ,59.28,0.009537,,
2011-06-20,VNQ,60,0.012146,,
2011-06-21,VNQ,60.47,0.007833,,
2011-06-22,VNQ,60.29,-0.002977,,
2011-06-23,VNQ,59.07,-0.020236,,
2011-06-24,VNQ,58.58,0.000152,,
2011-06-27,VNQ,58.83,0.004268,,
2011-06-28,VNQ,59.32,0.008329,,
2011-06-29,VNQ,59.94,0.010452,,
2011-06-30,VNQ,60.1,0.002669,,
2011-07-01,VNQ,61.13,0.017138,,
2011-07-05,VNQ,61.6,0.007688,,
2011-07-06,VNQ,62.06,0.007468,,
2011-07-07,VNQ,62.84,0.012568,,
2011-07-08,VNQ,62.76,-0.001273,,
2011-07-11,VNQ,61.67,-0.017368,,
2011-07-12,VNQ,61.88,0.003405,,
2011-07-13,VNQ,61.27,-0.009858,,
2011-07-14,VNQ,60.7,-0.009303,,
2011-07-15,VNQ,61.37,0.011038,,
2011-07-18,VNQ,60.94,-0.007007,,
2011-07-19,VNQ,61.92,0.016081,,
2011-07-20,VNQ,62.37,0.007267,,
2011-07-21,VNQ,62.87,0.008017,,
2011-07-22,VNQ,63.18,0.004931,,
2011-07-25,VNQ,62.59,-0.009338,,
2011-07-26,VNQ,62.73,0.002237,,
2011-07-27,VNQ,60.97,-0.028057,,
2011-07-28,VNQ,61.03,0.000984,,
2011-07-29,VNQ,61.04,0.000164,,
2011-08-01,VNQ,60.12,-0.015072,,
2011-08-02,VNQ,58.2,-0.031936,,
2011-08-03,VNQ,57.72,-0.008247,,
2011-08-04,VNQ,54.9,-0.048857,,
2011-08-05,VNQ,53.53,-0.024955,,
2011-08-08,VNQ,48.88,-0.086867,,
2011-08-09,VNQ,53.33,0.091039,,
2011-08-10,VNQ,52.1,-0.023064,,
2011-08-11,VNQ,54.8,0.051823,,
2011-08-12,VNQ,54.79,-0.000182,,
2011-08-15,VNQ,56.79,0.036503,,
2011-08-16,VNQ,56.62,-0.002994,,
2011-08-17,VNQ,56.78,0.002826,,
2011-08-18,VNQ,54.25,-0.044558,,
2011-08-19,VNQ,53.21,-0.019171,,
2011-08-22,VNQ,53.27,0.001128,,
2011-08-23,VNQ,54.58,0.024592,,
2011-08-24,VNQ,55.3,0.013192,,
2011-08-25,VNQ,54.27,-0.018626,,
2011-08-26,VNQ,54.93,0.012161,,
2011-08-29,VNQ,56.81,0.034225,,
2011-08-30,VNQ,56.97,0.002816,,
2011-08-31,VNQ,57.61,0.011234,,
2011-09-01,VNQ,56.78,-0.014407,,
2011-09-02,VNQ,55.44,-0.0236,,
2011-09-06,VNQ,55.2,-0.004329,,
2011-09-07,VNQ,57.28,0.037681,,
2011-09-08,VNQ,56.84,-0.007682,,
2011-09-09,VNQ,55.06,-0.031316,,
2011-09-12,VNQ,55.24,0.003269,,
2011-09-13,VNQ,55.37,0.002353,,
2011-09-14,VNQ,55.73,0.006502,,
2011-09-15,VNQ,56.65,0.016508,,
2011-09-16,VNQ,57.2,0.009709,,
2011-09-19,VNQ,55.95,-0.021853,,
2011-09-20,VNQ,55.92,-0.000536,,
2011-09-21,VNQ,52.97,-0.052754,,
2011-09-22,VNQ,51.68,-0.024353,,
